period_month,ug_name,uol1_name,uol2_name,servicel1_name,servicel2_name,uuaa_list,repo,repository_url,kind,branch_from,branch_to,first_contribution_date,PR_closed_date,integration_time (min)
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_re4m_app-id-73457_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_RE4M_APP-ID-73457_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/repo-maintenance,develop,"8 jul 2025, 20:52:41","9 jul 2025, 11:28:43",876
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_re4m_app-id-73457_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_RE4M_APP-ID-73457_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_18_06_2025,develop,"23 jun 2025, 9:14:08","3 jul 2025, 9:55:47",11561
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_b0hn_app-id-23103_dsg/gl-cs-360-gdh-job,https://globaldevtools.bbva.com/bitbucket/projects/GL_B0HN_APP-ID-23103_DSG/repos/gl-cs-360-gdh-job/browse,dataproc.jobs,feature/DECSCLIENT-3350,develop,"17 jul 2025, 11:39:33","17 jul 2025, 12:12:40",33
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_b0hn_app-id-23103_dsg/gl-cs-360-gdh-job,https://globaldevtools.bbva.com/bitbucket/projects/GL_B0HN_APP-ID-23103_DSG/repos/gl-cs-360-gdh-job/browse,dataproc.jobs,feature/b0hn-table-format,develop,"3 jul 2025, 11:15:53","3 jul 2025, 11:28:05",12
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kctd_app-id-17832_dsg/wfklf_datio_kctd_configs,https://globaldevtools.bbva.com/bitbucket/projects/GL_KCTD_APP-ID-17832_DSG/repos/wfklf_datio_kctd_configs/browse,dataproc.jobs.import,feature/DEDTESDMCS-7984,develop,"22 jul 2025, 10:51:21","22 jul 2025, 12:03:50",72
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_knfa_app-id-25589_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KNFA_APP-ID-25589_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/repo-maintenance,develop,"17 jul 2025, 14:21:35","18 jul 2025, 6:27:02",965
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_knfa_app-id-25589_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KNFA_APP-ID-25589_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/update-gitignore,develop,"17 jul 2025, 14:23:30","18 jul 2025, 6:27:22",963
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_knfa_app-id-25589_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KNFA_APP-ID-25589_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_01_07_2025,develop,"4 jul 2025, 7:54:16","16 jul 2025, 8:06:04",11531
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_b0hn_app-id-23103_dsg/gl-cs-360-gdh-scl-toolkit,https://globaldevtools.bbva.com/bitbucket/projects/GL_B0HN_APP-ID-23103_DSG/repos/gl-cs-360-gdh-scl-toolkit/browse,dataproc.jobs,feature/DECSCLIENT-3350,develop,"14 jul 2025, 12:53:43","15 jul 2025, 12:23:26",1409
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_cmov_app-id-2755180_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_CMOV_APP-ID-2755180_DSG/repos/glhocs360glojob/browse,dataproc.jobs,feature/DECSCLIENT-3295,develop,"8 jul 2025, 14:46:05","9 jul 2025, 6:53:55",967
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kszg_app-id-19618_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KSZG_APP-ID-19618_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_17_07_2025,develop,"28 jul 2025, 11:40:32","28 jul 2025, 11:52:41",12
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kszg_app-id-19618_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_KSZG_APP-ID-19618_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_17_07_2025,develop,"29 jul 2025, 9:14:37","29 jul 2025, 9:28:13",13
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_b0hn_app-id-23103_dsg/gl-cs-360-gdh-inq,https://globaldevtools.bbva.com/bitbucket/projects/GL_B0HN_APP-ID-23103_DSG/repos/gl-cs-360-gdh-inq/browse,dataproc.jobs,feature/fdbk-table-format,develop,"3 jul 2025, 11:01:41","3 jul 2025, 11:13:04",11
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9ct_app-id-219787_dsg/glhocssusgloinqraw,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glhocssusgloinqraw/browse,dataproc.jobs,bugfix/DECSSOSTEN-1283_actualizacion-hamm-globaldata-formato-anos,develop,"4 jul 2025, 9:59:07","4 jul 2025, 11:32:54",93
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_p6r1_app-id-169054_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_P6R1_APP-ID-169054_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_17_07_2025,develop,"28 jul 2025, 7:48:47","28 jul 2025, 7:55:09",6
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_cmov_app-id-2755180_dsg/c360datiocmovingestion,https://globaldevtools.bbva.com/bitbucket/projects/GL_CMOV_APP-ID-2755180_DSG/repos/c360datiocmovingestion/browse,dataproc.jobs,feature/DECSCLIENT-3295,develop,"8 jul 2025, 15:22:10","9 jul 2025, 6:31:38",909
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_cmov_app-id-2755180_dsg/c360datiocmovingestion,https://globaldevtools.bbva.com/bitbucket/projects/GL_CMOV_APP-ID-2755180_DSG/repos/c360datiocmovingestion/browse,dataproc.jobs,feature/DECSCLIENT-3295,develop,"7 jul 2025, 9:55:35","7 jul 2025, 13:11:40",196
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9sv_app-id-1120795_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9SV_APP-ID-1120795_DSG/repos/glhocs360glojob/browse,dataproc.jobs,feature/DECSCLIENT-2994,develop,"2 jul 2025, 18:57:40","2 jul 2025, 19:09:42",12
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9sv_app-id-1120795_dsg/glhocs360glojob,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9SV_APP-ID-1120795_DSG/repos/glhocs360glojob/browse,dataproc.jobs,feature/DECSCLIENT-3378,develop,"22 jul 2025, 11:51:17","22 jul 2025, 12:14:34",23
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_kfcm_app-id-26255_dsg/gl-cs-360-gdh-inq,https://globaldevtools.bbva.com/bitbucket/projects/GL_KFCM_APP-ID-26255_DSG/repos/gl-cs-360-gdh-inq/browse,dataproc.jobs.import,feature/CambioFiltrado,develop,"14 jul 2025, 12:37:25","15 jul 2025, 10:56:08",1338
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9ct_app-id-219787_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/repo-maintenance,develop,"9 jul 2025, 11:36:27","9 jul 2025, 11:51:24",14
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9ct_app-id-219787_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_01_07_2025,develop,"16 jul 2025, 6:38:37","16 jul 2025, 8:17:02",98
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9ct_app-id-219787_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025,develop,"18 jul 2025, 8:18:34","18 jul 2025, 8:42:12",23
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9ct_app-id-219787_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_10_07_2025,develop,"11 jul 2025, 12:28:43","15 jul 2025, 8:54:21",2665
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9ct_app-id-219787_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/update-gitignore,develop,"9 jul 2025, 11:50:20","9 jul 2025, 12:04:34",14
1 jul 2025,DATA ENGINEERING,DATA ENGINEERING,DATA HUB,CS INGESTAS,CS CLIENT-360,B0HN0005|B0HN0006|CGJ70000|CMOV0000|CTAR0000|DTAU0000|EJB60000|FZPD0000|G5M30005|J7IL0004|KATC0001|KCDG0000|KCEG0005|KCPG0000|KCTD0000|KFCM0000|KMIG0004|KNFA0001|KPAN0001|KSRR0000|KSTB0000|KSZG0000|KUSU0001|KWTH0000|L9CT0000|L9SV0000|NM7R0000|NOLS0000|P68X0000|P6R10000|RE4M0000|RZUA0005|SCAT0000|TDI30000|TLHR0000,globaldevtools.bbva.com/gl_l9ct_app-id-219787_dsg/glgldh360gloqlt,https://globaldevtools.bbva.com/bitbucket/projects/GL_L9CT_APP-ID-219787_DSG/repos/glgldh360gloqlt/browse,dataproc.jobs,feature/MVP_3Q25_c360_01_07_2025,develop,"11 jul 2025, 11:34:08","11 jul 2025, 12:45:02",70
